LATITUDE,LONGITUDE,PLACA_VEICULO
-23.5092447,-46.7510559,OPN4048
-23.66523483,-46.70552152,EWP8641
-23.55973481,-46.44992557,EIU4557
-23.54610528,-46.47924817,FTG9107
-23.5464642,-46.6054703,FMA1835
-23.48245034,-46.60286511,DWK9113
-23.58110038,-46.55316193,EBF6127
-23.49136008,-46.50466555,QMQ7480
-23.52254765,-46.52491447,FPL2036
-23.5959178,-46.5235068,GHC7448
-23.53084112,-46.48987096,FOV1035
-23.5663585,-46.57441028,MZB1508
-23.44735874,-46.74799771,ELE8868
-23.63455182,-46.71792115,CED4836
-23.73694796,-46.6892796,FJZ0972
-23.5895392,-46.5497283,DML6962
-23.5440011,-46.5517194,PWP2694
-23.49895433,-46.43864609,EMK6894
-23.5212894,-46.5416622,FLU3863
-23.52629104,-46.55629363,QQW0846
-23.59681611,-46.45660033,GDS6516
-23.41368131,-46.75529397,FCI2016
-23.68295911,-46.71168618,CHA3435
-23.56402175,-46.56097747,FVC4550
-23.63010066,-46.5919519,PZR4095
-23.4911029,-46.6323481,CKM1341
-23.65678269,-46.7327639,CEC6822
-23.53346081,-46.52929043,HLQ8194
-23.60186049,-46.53362215,FJD5482
-23.56574286,-46.56445052,FQR9063
-23.46967494,-46.66346167,PVF8943
-23.56402175,-46.56097747,PYL0089
-23.61725101,-46.65091363,DMR9687
-23.52584343,-46.70630411,DKV0500
-23.607962,-46.60497631,PWY7467
-23.50338706,-46.67094975,ISH3320
-23.57999372,-46.75818291,EPA3865
-23.73751861,-46.79341942,FLK5765
-23.50565152,-46.74897846,BYC3319
-23.58401544,-46.55047367,FSS5162
-23.60195423,-46.51839294,EQM0975
-23.62914963,-46.76754136,CYP3517
-23.62348351,-46.5901215,FTM9127
-23.5322284,-46.49249255,FTA9214
-23.4967445,-46.70366729,CQB3619
-23.5861906,-46.52544536,CXX9326
-23.5999792,-46.61514924,JHT8220
-23.65936658,-46.76562966,BTF7533
-23.54740222,-46.54554088,FCE2108
-23.65010512,-46.71388052,EYD5815
-23.5513699,-46.5715107,EUX4304
-23.52855397,-46.68238127,EYD5623
-23.54384332,-46.51279878,FAZ8916
-23.606946,-46.5094701,FRV6103
-23.58669011,-46.54136888,FWZ4255
-23.47985078,-46.58732957,FHC4983
-23.5838686,-46.5621437,ELV9582
-23.6011594,-46.6451962,GED1687
-23.5033983,-46.7143014,ISI6521
-23.6017061,-46.5276157,PZT6578
-23.58740399,-46.51423122,PZK6173
-23.4841284,-46.7158875,FIT7713
-23.58446878,-46.40892101,CJJ7962
-23.47764753,-46.60026481,EKL2876
-23.53517494,-46.56113267,EFL9009
-23.54227332,-46.57374797,QQB2812
-23.49263266,-46.58513172,CMK3231
-23.4811928,-46.5995231,FEW1710
-23.52846582,-46.54846834,ABL3I82
-23.587321,-46.72203563,AXA1538
-23.54936651,-46.47177669,EZN1140
-23.47330664,-46.60520425,GJL6163
-23.5379614,-46.6914282,FWE2720
-23.58555363,-46.63528066,FBO1656
-23.5273321,-46.564578,HOJ4690
-23.5361042,-46.5651032,FUJ7593
-23.50207406,-46.45444344,FIT2053
-23.60220527,-46.47373151,GAK5805
-23.6024469,-46.4713442,EZM9277
-23.51677287,-46.60303624,EIU3541
-23.51668969,-46.60720763,CTQ3862
-23.59237605,-46.48570097,DWS5852
-23.57943482,-46.6084839,FWV5333
-23.65116664,-46.69940356,PZC3115
-23.54729451,-46.69166589,EZW3870
-23.45217397,-46.68581657,CJM3478
-23.55856796,-46.63048939,QQA2557
-23.6828805,-46.7702302,MVG2577
-23.53145,-46.72088408,PZE1565
-23.4574628,-46.60147282,FLQ4773
-23.48220974,-46.72433604,EIO7593
-23.5314346,-46.530017,EBQ5756
-23.58740399,-46.51423122,PYB5242
-23.46756074,-46.60857397,FNS0913
-23.5359263,-46.52350629,FPU3378
-23.62544942,-46.46968977,GGG8299
-23.55482375,-46.60898657,JAD0335
-23.60963372,-46.47603985,QUI5921
-23.56731224,-46.58694824,EWM6209
-23.53078504,-46.68957914,FME2544
-23.5980648,-46.6289585,PJY3207
-23.58018102,-46.50900359,QPQ6235
-23.5415242,-46.70200176,AXH1236
-23.59905309,-46.39230547,HCF2350
-23.59008584,-46.54577438,FYT5206
-23.48449581,-46.63598019,BUK4606
-23.5171147,-46.5926582,QOK6946
-23.52095795,-46.7091306,GEO4365
-23.57414177,-46.55396858,EBX3601
-23.52889535,-46.69792705,GVM9568
-23.6191744,-46.49404014,PZR7016
-23.59571641,-46.63575962,FIY0971
-23.52329775,-46.70835873,FQO0112
-23.56580984,-46.54389894,ORB4684
-23.60912755,-46.47652079,EDB0298
-23.67065968,-46.67599423,GBF1914
-23.55113907,-46.57636745,GHZ3042
-23.6273549,-46.6662539,FIS5828
-23.58623984,-46.58559956,FOW8440
-23.58582011,-46.60788152,EZK3061
-23.58488275,-46.53926851,EMX3886
-23.50774957,-46.66142829,FME0800
-23.6275924,-46.717132,FIF5233
-23.59833954,-46.74047467,FJP2254
-23.494703,-46.37102572,FCD4980
-23.49265664,-46.38850387,BON6120
-23.53295578,-46.5313567,EUB6601
-23.56708145,-46.51001263,EMG4111
-23.58571026,-46.53721652,FTR4556
-23.56572881,-46.54418264,FLP6015
-23.70523548,-46.687085,COV5336
-23.549853,-46.56404056,FAG2718
-23.53024758,-46.52998148,OXJ1576
-23.5298353,-46.5316894,FHJ7155
-23.645935,-46.6622423,DAN1124
-23.56581589,-46.51388376,IUU4733
-23.48456774,-46.57671759,FSM8029
-23.5238067,-46.7351298,CHS2819
-23.56060717,-46.5689413,FLZ4024
-23.59167637,-46.53754561,DCE3206
-23.48919692,-46.42093463,FLI1174
-23.47564343,-46.58959716,DSP5303
-23.59752429,-46.7669766,FGI7571
-23.60524944,-46.64952421,EBX5330
-23.5617973,-46.5564374,FKE0795
-23.46183805,-46.57789669,BNU5289
-23.48929175,-46.7601686,ABJ9951
-23.53361056,-46.54494925,GDB9305
-23.51075036,-46.61001407,FPD2714
-23.60340301,-46.53910068,EJU7485
-23.5971351,-46.5126017,EAG9152
-23.5292019,-46.7296579,PZM3287
-23.5665612,-46.5102789,FAD1735
-23.61316665,-46.64008547,EMI8789
-23.49784158,-46.59523965,DMY9750
-23.49350602,-46.61558741,EPV2197
-23.61909585,-46.62738604,DJL9470
-23.58045954,-46.63662131,FQT6147
-23.53452883,-46.62437874,CRB1764
-23.52303341,-46.43533438,FMO9901
-23.60107783,-46.45562213,CCW6020
-23.5892541,-46.6188141,AFU3400
-23.57950766,-46.63328332,GQR6533
-23.5330406,-46.4746172,FBX4912
-23.54616307,-46.46869605,EDL3120
-23.5216166,-46.5963083,FCW9710
-23.5923084,-46.61928143,EUM5457
-23.61500018,-46.49841966,EMH0913
-23.60893149,-46.53229378,BQK8071
-23.48146404,-46.71625678,BMD7079
-23.52864491,-46.5441106,GAC6969
-23.6578774,-46.6540436,GCO0181
-23.4966466,-46.64053677,QHB0827
-23.59850507,-46.56568045,QNI2175
-23.49421745,-46.73050231,FYI3554
-23.50940776,-46.46064636,QPB1206
-23.67403866,-46.68287166,FJS8990
-23.4768888,-46.6572764,CGS0838
-23.46331065,-46.66431942,QMR4579
-23.5542929,-46.57506708,FWL3359
-23.57049162,-46.52768445,BVT5432
-23.66576686,-46.48407233,EEH8502
-23.62116394,-46.58567485,CIE5343
-23.53513614,-46.56407823,AZW1131
-23.58487472,-46.60655851,FXA9674
-23.73781168,-46.69485029,CKI5366
-23.44893132,-46.5959634,FGC7094
-23.48687131,-46.47665115,EQQ2997
-23.5150311,-46.6518437,PWE2770
-23.58046405,-46.6383042,FTJ6304
-23.53025665,-46.68222264,EHG9803
-23.54092675,-46.4281852,DRB3002
-23.48859812,-46.74974942,FSR4843
-23.59973478,-46.62761492,PZW6192
-23.54585228,-46.71076268,PYU0201
-23.50214935,-46.47485555,FTE3519
-23.52472168,-46.54019116,FWM9816
-23.539344,-46.707534,FSD0916
-23.59561397,-46.5422333,QUI5356
-23.48703105,-46.61117879,FLN0257
-23.485641,-46.58288007,GEJ0343
-23.52036891,-46.71326374,FIG6636
-23.53816551,-46.71801758,PUV2762
-23.49613617,-46.50730198,LAS9786
-23.60495727,-46.61137263,FHG0249
-23.58068329,-46.65683024,EZW7004
-23.52672683,-46.53492851,EQQ2621
-23.4947119,-46.6152571,FCG6680
-23.53661664,-46.5313327,QPB2683
-23.52371837,-46.53052688,EZC6194
-23.49443494,-46.49610868,EKV7332
-23.492495,-46.657099,EMC5178
-23.53401044,-46.52752269,FMS0990
-23.572379,-46.530158,DGA1183
-23.59840039,-46.45517569,FYL5458
-23.62578044,-46.60967714,DIM1146
-23.53298898,-46.54185204,HLP3847
-23.49268902,-46.60709409,FAQ1013
-23.508851,-46.610496,EUB6223
-23.511971,-46.6106489,EJL4378
-23.53093112,-46.52335993,FAL9589
-23.6261922,-46.60464097,COE1899
-23.5529331,-46.546826,FYG1197
-23.54174367,-46.57970033,QPF8012
-23.51113026,-46.43639039,EIF9318
-23.60394506,-46.53745847,OBK9763
-23.5190268,-46.6995746,FAD8268
-23.47932873,-46.60526763,EZF6818
-23.59550189,-46.54791548,DTY8040
-23.4769176,-46.5998347,FVB7602
-23.52849062,-46.56777899,ANA2549
-23.4960929,-46.6134423,ECO8356
-23.54987899,-46.68981486,PVL5489
-23.57609215,-46.63506089,PWD1358
-23.57475889,-46.7078604,EBF4485
-23.47095263,-46.58118958,GAZ9206
-23.58669011,-46.54136888,CML0211
-23.48761834,-46.5654787,BNP0166
-23.48068216,-46.64044918,CLP1342
-23.45603633,-46.58468518,QQT7875
-23.5992379,-46.6016547,FOY0157
-23.58603769,-46.52113477,EMW2357
-23.493688,-46.597865,FOR0612
-23.60236899,-46.5279319,GCP1367
-23.59966451,-46.75755347,FIQ0435
-23.51562994,-46.60928124,EYD6178
-23.58439963,-46.63420173,GCF2055
-23.60041312,-46.60405607,FCH2143
-23.64691077,-46.73065315,CLL2212
-23.59598545,-46.48827091,QQS5708
-23.56010685,-46.54104062,EBA7356
-23.51878397,-46.39864822,CAC1182
-23.46814289,-46.67861908,DKG3100
-23.49836021,-46.62186912,LQE1540
-23.5407363,-46.62964436,FVU8290
-23.53528817,-46.52480731,EMN7515
-23.4987694,-46.47306434,EVG0391
-23.5766309,-46.5478326,FAL9478
-23.52778774,-46.45311124,FLX2862
-23.66212777,-46.70599305,EET3898
-23.57871495,-46.53510027,FSI4402
-23.57237555,-46.55063603,EQY0414
-23.49064561,-46.61927491,FGD6587
-23.57146742,-46.52275771,CVA0093
-23.56402175,-46.56097747,GJH4222
-23.5169594,-46.60493347,EPU3250
-23.59623253,-46.74309152,BYM5485
-23.53890052,-46.51011597,FND0248
-23.49900957,-46.43928214,FKY3354
-23.59428848,-46.62880245,OBM6853
-23.60133458,-46.60432065,JIR1333
-23.59719992,-46.60538876,GET8065
-23.61629051,-46.50281502,FLZ2142
-23.61613739,-46.68596184,CDD3667
-23.45940034,-46.59308716,ALM8913
-23.50060614,-46.6008376,GCB6786
-23.58484,-46.567214,FGH2260
-23.59255878,-46.48711916,CFQ9202
-23.5953194,-46.48608488,EUM4046
-23.59229146,-46.5361926,DPP2378
-23.62056363,-46.66437218,QPL2762
-23.53347317,-46.60845652,FEZ5703
-23.51992486,-46.56734749,OLR2073
-23.45818935,-46.61544186,ERL0266
-23.6491931,-46.61329916,KIT6509
-23.61921859,-46.59781505,CBF8809
-23.55710079,-46.50302658,ELS8266
-23.48345179,-46.6008137,DTT1404
-23.61039843,-46.73671268,HXQ5390
-23.53370751,-46.6846975,FGM8862
-23.55817561,-46.55798807,AQW1666
-23.57622869,-46.50428517,FPL1735
-23.47142754,-46.63274942,FSC2528
-23.53815298,-46.48151401,EJZ6218
-23.5132156,-46.37514605,CBD1955
-23.555569,-46.681017,FSW4876
-23.53345603,-46.54419004,EBT0882
-23.57500089,-46.54842682,OOX5167
-23.62027626,-46.51081067,EBK0958
-23.52713294,-46.50815333,EUY1203
-23.51346425,-46.44210712,EMR2007
-23.48220974,-46.72433604,HUF7204
-23.4984335,-46.4865529,EXT4515
-23.52407661,-46.53095826,EQN1225
-23.5392541,-46.64378663,FUY6157
-23.5553077,-46.6939085,FKN1102
-23.50222705,-46.68933076,DIK8514
-23.5586218,-46.64346584,FKU9448
-23.5631282,-46.5617835,EZK3361
-23.6173778,-46.4191892,EUK8732
-23.6811512,-46.6764103,CBK1335
-23.50475,-46.5286297,CDC9933
-23.58274116,-46.56187825,EZL5298
-23.60444161,-46.59781923,OZI5833
-23.49854843,-46.45356686,CZO3759
-23.6770316,-46.62784129,DTZ2583
-23.6111755,-46.48583691,QPM7361
-23.49340473,-46.49435916,BFQ4444
-23.59180925,-46.52388326,CCY5884
-23.50553884,-46.47279102,EUK2393
-23.53466312,-46.51809656,QQR8138
-23.56268571,-46.56070853,DKN4620
-23.77152153,-46.71901376,DSL6680
-23.63031668,-46.73819194,FGI3023
-23.51140695,-46.38712543,ERC7422
-23.508194,-46.612429,ELE4068
-23.56181488,-46.59290849,FVY4515
-23.6726231,-46.6924743,NYA5415
-23.553599,-46.5458502,EZC7688
-23.4752886,-46.74919144,FFE3263
-23.48801349,-46.41460982,EEE1017
-23.54547857,-46.49457819,FWM4477
-23.611081,-46.49902523,BTE4882
-23.60597587,-46.5198997,ASE1419
-23.57894998,-46.60950216,DUB9397
-23.62371916,-46.65370699,FMP2118
-23.53532411,-46.73352229,BPJ6527
-23.48240777,-46.72751393,EIO7348
-23.50700747,-46.64757714,EXY9757
-23.53998438,-46.63632532,EZE7765
-23.4710612,-46.72455877,CER0329
-23.53752243,-46.5645462,FVP2249
-23.4974365,-46.5749578,MJR8485
-23.48925517,-46.71325027,BMM8660
-23.60491437,-46.73062588,QPS4035
-23.59979758,-46.53968162,DDM1060
-23.49965335,-46.49414041,KPL1322
-23.56275129,-46.64076906,FEA4938
-23.66653111,-46.72097293,CCY6699
-23.559757,-46.5636329,FDL2898
-23.51341016,-46.6106074,OSB3822
-23.73444177,-46.69469509,CGI5479
-23.73966443,-46.70468428,ELT9920
-23.54963517,-46.47822229,PYB6108
-23.45981889,-46.67366858,CXH1452
-23.5938913,-46.5770739,FPX4158
-23.41026924,-46.73780552,BMB4210
-23.5841746,-46.6351385,FOV3816
-23.49057095,-46.66600039,OUI0179
-23.60385164,-46.56200826,FQP8573
-23.57584387,-46.61661378,BOJ3865
-23.59258517,-46.51328134,QQH6121
-23.61129131,-46.72185815,ECH4357
-23.61129131,-46.72185815,EPB3776
-23.6043681,-46.6707193,CHM1167
-23.75560615,-46.67922653,GAU9476
-23.66392836,-46.68719806,BMJ8223
-23.49129223,-46.63402031,QUL6948
-23.63342944,-46.69318412,EBA6700
-23.49184201,-46.5784077,CYQ6588
-23.55908833,-46.55837188,GGL6842
-23.77108554,-46.69482433,CIG4702
-23.5505885,-46.5459289,FQR6911
-23.5338856,-46.5311185,FTG5549
-23.61281286,-46.75494407,PXU1976
-23.543839,-46.405797,BRB6791
-23.5751319,-46.5501118,GCE6087
-23.58116618,-46.56708108,FRN3684
-23.59917904,-46.56163995,FMW8925
-23.55503826,-46.69409372,EZB3673
-23.58302891,-46.51663362,DNQ2144
-23.57480894,-46.50067987,FLD7224
-23.57802075,-46.51853668,FFK3288
-23.56810362,-46.56412328,EDA7032
-23.51714433,-46.63471043,FMS0310
-23.59608853,-46.57768463,DUF3431
-23.57917144,-46.6192962,QAI8758
-23.49551701,-46.60444367,EKE4620
-23.56916437,-46.55003093,CXK9216
-23.56707687,-46.53420067,QQD1493
-23.47943924,-46.58887138,BRB9342
-23.61332845,-46.49724874,CEI1798
-23.56593654,-46.57277048,EWO6070
-23.54346047,-46.68383332,FUB1799
-23.58582199,-46.60790138,GAE1502
-23.57474665,-46.52301741,AYH7388
-23.5450332,-46.5545029,EMW9493
-23.5982533,-46.5813337,DWP0464
-23.57284559,-46.50807305,GDF7881
-23.61463183,-46.45834241,BGG0414
-23.58396666,-46.53675842,PZJ6522
-23.56855116,-46.5858285,FIA4221
-23.56514579,-46.55555803,FAD1521
-23.49828205,-46.67813298,EFB7207
-23.57083263,-46.44193643,BUO3057
-23.47679952,-46.61197841,DML7149
-23.54143806,-46.75300047,EWX8978
-23.60329152,-46.50947795,GZX7465
-23.72295652,-46.69107131,EUD6841
-23.49538652,-46.40888443,FHF1550
-23.50612584,-46.68423248,FLE0213
-23.54143806,-46.75300047,HGC8951
-23.5574377,-46.5747124,FEZ0226
-23.44104791,-46.71687921,DPP9811
-23.61026562,-46.49295774,BPA1912
-23.60281993,-46.63420346,FHJ5405
-23.5830887,-46.7492294,DRA0737
-23.55114438,-46.54236897,EBC9048
-23.53726999,-46.58936273,AXD0952
-23.68761709,-46.68896001,FHK2617
-23.5987962,-46.5789178,PZI0173
-23.49958133,-46.67618479,FIT1898
-23.60171971,-46.48022355,EZR2697
-23.58556647,-46.4909364,FAK4560
-23.59519981,-46.53314032,EZF8036
-23.584066,-46.536533,PXZ5855
-23.53276874,-46.52823047,AWB3723
-23.48914895,-46.7585956,FBX7526
-23.5514043,-46.55719817,GKC6864
-23.57617833,-46.49273773,FWJ0941
-23.55165275,-46.57564993,BPM4002
-23.49239229,-46.44379171,BST7114
-23.58486919,-46.6128978,FMV5715
-23.53597754,-46.57549771,ELS5328
-23.56185518,-46.46572251,KYP8349
-23.53624561,-46.71391641,PZX0426
-23.60591012,-46.51042739,DAI7866
-23.59588083,-46.51268647,CCP6256
-23.47874698,-46.59722071,EOE8107
-23.49067577,-46.62018836,FAX5350
-23.5151651,-46.6128086,FDG7640
-23.47553177,-46.69627988,BNU5402
-23.4857276,-46.3889255,PVM2378
-23.5274625,-46.563251,FTU4437
-23.58405727,-46.40853447,PYB7096
-23.49566765,-46.44367214,EGT0488
-23.49908121,-46.44019721,BJL0973
-23.65109673,-46.65608871,CPC2408
-23.57362914,-46.56553241,ORH2345
-23.5900459,-46.7415839,EEV8134
-23.71484536,-46.69152669,LVA3837
-23.58301434,-46.54534066,EYY2696
-23.50867162,-46.53073201,HLJ5309
-23.56402175,-46.56097747,LME7634
-23.55892496,-46.56652721,GJP0448
-23.581327,-46.63694892,GHM2267
-23.58234951,-46.61342576,AJM6313
-23.68253594,-46.76560923,BOW6099
-23.5189229,-46.4607564,CMB5148
-23.5952831,-46.4292804,BII2769
-23.54288127,-46.7484344,AND8932
-23.48602128,-46.7218634,FAZ3514
-23.55009029,-46.7503453,EHE7465
-23.63414012,-46.64555066,CTA4234
-23.64587765,-46.74017846,CYS5681
-23.60123928,-46.61058669,FLU4575
-23.54244496,-46.69387235,FQN1793
-23.51968417,-46.42240695,JKX9392
-23.48202243,-46.76269048,FCJ2691
-23.46967576,-46.67191563,GEZ8869
-23.48707528,-46.71819663,ELL4102
-23.48166704,-46.61377651,FQL1858
-23.50616637,-46.70729249,BAT9446
-23.51610459,-46.52919475,QPK0570
-23.57523674,-46.51666228,FGD0136
-23.70913335,-46.62974737,BPE9075
-23.52242971,-46.43023568,ERA9595
-23.62081556,-46.61242629,FJP7714
-23.59929927,-46.45284687,CSI1549
-23.58391003,-46.64941797,EIH9838
-23.53692764,-46.51416201,EEH9524
-23.59217008,-46.51341411,QPZ8419
-23.5733267,-46.50762,ETC3560
-23.60255107,-46.51019152,PZH5516
-23.5801147,-46.6342081,FXU9176
-23.51351188,-46.74163309,PXQ6581
-23.51702331,-46.70401247,CMD9703
-23.49732247,-46.44010274,CAW4586
-23.5398381,-46.4172191,FQE9250
-23.58696187,-46.61448987,ERO2846
-23.49430133,-46.70128644,PWY1162
-23.54617668,-46.49284595,CMN4935
-23.47657865,-46.5815613,EQC6178
-23.52888408,-46.45537586,FOS9846
-23.60323832,-46.48198892,FXP9806
-23.51966551,-46.7051636,0TX3020
-23.4813167,-46.58712165,MHX5172
-23.5294983,-46.70141551,GKI2365
-23.56234345,-46.57146736,EUB0487
-23.67603661,-46.69947467,BOV2975
-23.47869886,-46.59963746,OAL1777
-23.47951516,-46.64775631,OQU9902
-23.6181962,-46.757671,FAA5276
-23.53859678,-46.59404211,CSA5821
-23.48221671,-46.69981428,CCM4734
-23.63883423,-46.43783582,PZG6651
-23.54278168,-46.64810378,CME8416
-23.48817228,-46.75267127,GCB6411
-23.59309182,-46.72961431,FXY4053
-23.45663024,-46.58745342,FAN8878
-23.48579927,-46.49011448,CAP6302
-23.52347275,-46.67112866,EUA5859
-23.49430133,-46.70128644,EMH5640
-23.53996491,-46.5314762,GCW5638
-23.73821134,-46.69142574,EZX2008
-23.57457446,-46.62396456,FRL7813
-23.6230376,-46.66560498,FEV0781
-23.51088202,-46.46795856,CAN3416
-23.58846148,-46.48473066,QQL9304
-23.50223763,-46.58894198,PYP9070
-23.58297646,-46.58194734,CGM2964
-23.5631282,-46.5617835,FLZ2091
-23.5873098,-46.56327921,GEP3794
-23.54868894,-46.67958522,FIX9297
-23.40779121,-46.75970586,PYU3250
-23.49490445,-46.46916269,GBB7751
-23.52268566,-46.53017211,AZL8123
-23.4690875,-46.67598031,FJM6964
-23.53957027,-46.43266378,CIR6080
-23.67757305,-46.69477223,FOB3723
-23.598914,-46.6450788,DUP0180
-23.52827746,-46.53993356,PYW4165
-23.53488019,-46.53267289,FFP8337
-23.60061748,-46.64429341,FST9946
-23.5109083,-46.5677921,FQI9185
-23.5481664,-46.6906704,FBR9862
-23.53835566,-46.5917303,PZN9545
-23.5052447,-46.697857,GIB7357
-23.59036605,-46.67596518,GAV9337
-23.47537123,-46.65378046,FCB9477
-23.53344075,-46.66163547,GGD4327
-23.5040082,-46.7148214,FAS6693
-23.58970594,-46.62031486,ERR9187
-23.58970594,-46.62031486,FTE9976
-23.57340857,-46.70412182,EMG0678
-23.57825436,-46.5645876,PZN3456
-23.48405437,-46.43021796,CBG2640
-23.60079574,-46.61176464,PYU1124
-23.53180813,-46.6394788,EYL9893
-23.57500839,-46.49179864,FSC7581
-23.67603661,-46.69947467,FOG9085
-23.50857744,-46.40098556,LQT2155
-23.61748547,-46.65975898,EMX8927
-23.508099,-46.7219474,JFE0003
-23.57627481,-46.53308779,EDB5258
-23.54968339,-46.46131704,FAO4951
-23.52581812,-46.48535535,EEF5510
-23.6286711,-46.6237347,ELK2023
-23.5344007,-46.7429595,FAQ0375
-23.68885108,-46.65092699,AXE5242
-23.5768714,-46.5510941,EIP9140
-23.48865586,-46.57043617,DRB3828
-23.59398558,-46.56142669,ENB5073
-23.67762309,-46.66206756,EEQ5869
-23.550558,-46.54814196,FZF3341
-23.53291505,-46.54152438,FEY5212
-23.58144173,-46.57660284,OWK0334
-23.5554524,-46.5003385,EYF4964
-23.59695659,-46.48108681,PUJ4884
-23.56411204,-46.51312706,OTL1513
-23.6227851,-46.6654229,GDK3666
-23.58274116,-46.56187825,EKY7364
-23.5907886,-46.6408278,EAE6213
-23.6016174,-46.7834205,FPT4229
-23.5151651,-46.6128086,EPZ3649
-23.48319435,-46.72740353,CLC3777
-23.57797441,-46.64949121,GJO2406
-23.52550881,-46.62315198,EEW7187
-23.52255623,-46.62465256,FKF8571
-23.54226336,-46.69383587,QUF7880
-23.56048348,-46.55893325,FFL1197
-23.50112247,-46.47244988,BMF9969
-23.53921992,-46.44240301,BLC2979
-23.53364755,-46.71487987,DVO8353
-23.56931529,-46.51336788,EGV2377
-23.58526992,-46.6085923,FHQ1872
-23.57815702,-46.63668754,AUR3852
-23.60580584,-46.47168721,EJC7936
-23.51188335,-46.7183468,ENS7850
-23.54747288,-46.58685872,FOS6925
-23.46304778,-46.60212576,PXC8601
-23.57543413,-46.50460539,GET0476
-23.55990365,-46.50449846,CXX8537
-23.51061855,-46.67894488,EQV1475
-23.42251907,-46.79167682,CCS3096
-23.60368166,-46.61373462,FMI0605
-23.53609547,-46.43417823,DDU6212
-23.64836926,-46.70743958,LAT7059
-23.59474642,-46.5480161,EQF3646
-23.6220642,-46.6321252,FPD4525
-23.48592305,-46.69219376,AZJ7339
-23.57201142,-46.51528943,FBL6457
-23.5372562,-46.5640655,FTK8506
-23.69293514,-46.70275679,CLG5063
-23.53579632,-46.53340614,QOA1282
-23.57633959,-46.55325432,EUY2281
-23.66025332,-46.76473841,GHP9933
-23.5615684,-46.5905537,DQV1144
-23.53177152,-46.47929905,FAZ4822
-23.48806468,-46.60048823,QPU7134
-23.5307311,-46.6507702,GFW7277
-23.6041267,-46.4801596,EZY0028
-23.48220974,-46.72433604,FEX0939
-23.54204273,-46.45584801,FMX2110
-23.559757,-46.5636329,FTS0705
-23.6004865,-46.61440146,FLH3907
-23.49103738,-46.49785447,PZQ4227
-23.51859079,-46.6737286,FEJ3019
-23.5606764,-46.6013249,QMS8693
-23.5546078,-46.413956,FUH6920
-23.57320204,-46.60788653,FWI7563
-23.57515389,-46.7389224,CPC9280
-23.4836693,-46.64793953,EUD4294
-23.50723703,-46.4508331,CDL2972
-23.5693067,-46.62688,FIL6305
-23.59729122,-46.60514048,QPK0577
-23.53650639,-46.56611122,LBC2550
-23.58827538,-46.53246279,FLP3816
-23.54823928,-46.54368485,QPJ2970
-23.57952417,-46.78235218,EBF0843
-23.5907375,-46.533509,FGH4896
-23.5493829,-46.4028792,BZM4580
-23.47514754,-46.59406507,DRB7566
-23.53876402,-46.5617722,FLP4673
-23.60217747,-46.53219964,DRP2549
-23.60106871,-46.62817123,FEE0689
-23.5178007,-46.6760858,FLO0165
-23.5728785,-46.5696578,PSM9751
-23.56672758,-46.53721548,FTX5282
-23.6423232,-46.7799021,BNN6658
-23.6732631,-46.6503223,CRN6609
-23.54750987,-46.43979006,PZX9641
-23.62619526,-46.66397601,FYQ6825
-23.5544081,-46.5568164,GEM5402
-23.54261874,-46.6113248,FWF3220
-23.5760655,-46.63609262,PVG2J51
-23.598495,-46.629176,GAX5156
-23.55281779,-46.5108842,PXB4496
-23.58003792,-46.50387294,EMO4034
-23.47080858,-46.74327936,EKZ3875
-23.53875017,-46.526777,GED9568
